PERMNO,date,PRC
25419,20060731,77.19000
25419,20060801,75.36000
25419,20060802,76.63000
25419,20060803,79.38000
25419,20060804,79.22000
25419,20060807,79.58000
25419,20060808,77.38000
25419,20060809,75.00000
25419,20060810,75.45000
25419,20060811,76.06000
25419,20060814,76.50000
25419,20060815,76.73000
25419,20060816,78.60000
25419,20060817,79.63000
25419,20060818,79.38000
25419,20060821,78.91000
25419,20060822,80.93000
25419,20060823,80.02000
25419,20060824,78.56000
25419,20060825,78.50000
25419,20060828,80.33000
25419,20060829,79.71000
25419,20060830,80.69000
25419,20060831,80.91000
25419,20060901,81.56000
25419,20060905,81.62000
25419,20060906,81.75000
25419,20060907,79.99000
25419,20060908,82.30000
25419,20060911,84.47000
25419,20060912,87.45000
25419,20060913,87.44000
25419,20060914,87.70000
25419,20060915,88.62000
25419,20060918,88.10000
25419,20060919,87.51000
25419,20060920,88.02000
25419,20060921,87.03000
25419,20060922,87.75000
25419,20060925,85.04000
25419,20060926,87.30000
25419,20060927,85.25000
25419,20060928,84.66000
25419,20060929,84.11000
25419,20061002,84.74000
25419,20061003,84.42000
25419,20061004,85.19000
25419,20061005,86.32000
25419,20061006,86.12000
25419,20061009,86.08000
25419,20061010,89.19000
25419,20061011,88.37000
25419,20061012,88.88000
25419,20061013,88.83000
25419,20061016,88.23000
25419,20061017,86.93000
25419,20061018,87.25000
25419,20061019,87.61000
25419,20061020,87.67000
25419,20061023,89.33000
25419,20061024,86.70000
25419,20061025,86.29000
25419,20061026,86.68000
25419,20061027,86.24000
25419,20061030,86.64000
25419,20061031,86.93000
25419,20061101,86.40000
25419,20061102,85.75000
25419,20061103,84.87000
25419,20061106,86.19000
25419,20061107,87.31000
25419,20061108,87.51000
25419,20061109,88.50000
25419,20061110,89.55000
25419,20061113,89.40000
25419,20061114,89.49000
25419,20061115,88.65000
25419,20061116,88.33000
25419,20061117,86.50000
25419,20061120,86.05000
25419,20061121,86.30000
25419,20061122,86.02000
25419,20061124,85.75000
25419,20061127,85.01000
25419,20061128,83.95000
25419,20061129,85.01000
25419,20061130,85.30000
25419,20061201,84.65000
25419,20061204,86.48000
25419,20061205,86.55000
25419,20061206,86.37000
25419,20061207,86.13000
25419,20061208,85.84000
25419,20061211,86.33000
25419,20061212,85.64000
25419,20061213,85.58000
25419,20061214,85.87000
25419,20061215,82.29000
25419,20061218,81.65000
25419,20061219,81.85000
25419,20061220,81.89000
25419,20061221,81.80000
25419,20061222,81.71000
25419,20061226,82.03000
25419,20061227,83.42000
25419,20061228,83.01000
25419,20061229,83.02000
25419,20070103,84.66000
25419,20070104,84.75000
25419,20070105,84.73000
25419,20070108,84.60000
25419,20070109,84.71000
25419,20070110,85.87000
25419,20070111,86.09000
25419,20070112,85.80000
25419,20070116,84.25000
25419,20070117,84.44000
25419,20070118,85.97000
25419,20070119,87.09000
25419,20070122,86.52000
25419,20070123,87.38000
25419,20070124,88.85000
25419,20070125,88.39000
25419,20070126,88.56000
25419,20070129,88.76000
25419,20070130,88.81000
25419,20070131,91.43000
25419,20070201,92.25000
25419,20070202,92.35000
25419,20070205,93.59000
25419,20070206,94.90000
25419,20070207,92.36000
25419,20070208,90.50000
25419,20070209,89.99000
25419,20070212,89.78000
25419,20070213,91.32000
25419,20070214,92.06000
25419,20070215,92.60000
25419,20070216,96.20000
25419,20070220,95.84000
25419,20070221,94.40000
25419,20070222,93.61000
25419,20070223,93.35000
25419,20070226,93.55000
25419,20070227,89.95000
25419,20070228,88.21000
25419,20070301,88.36000
25419,20070302,86.92000
25419,20070305,86.24000
25419,20070306,86.81000
25419,20070307,88.22000
25419,20070308,88.82000
25419,20070309,87.85000
25419,20070312,86.77000
25419,20070313,84.79000
25419,20070314,84.19000
25419,20070315,84.51000
25419,20070316,84.09000
25419,20070319,84.78000
25419,20070320,86.51000
25419,20070321,88.27000
25419,20070322,87.13000
25419,20070323,87.63000
25419,20070326,86.88000
25419,20070327,85.36000
25419,20070328,84.37000
25419,20070329,84.49000
25419,20070330,84.91000
25419,20070402,84.84000
25419,20070403,85.12000
25419,20070404,85.15000
25419,20070405,86.27000
25419,20070409,87.26000
25419,20070410,87.80000
25419,20070411,87.88000
25419,20070412,88.26000
25419,20070413,88.77000
25419,20070416,88.30000
25419,20070417,88.22000
25419,20070418,89.27000
25419,20070419,89.68000
25419,20070420,90.47000
25419,20070423,90.35000
25419,20070424,102.85000
25419,20070425,107.40000
25419,20070426,107.05000
25419,20070427,106.41000
25419,20070430,106.03000
25419,20070501,108.10000
25419,20070502,113.14000
25419,20070503,112.82000
25419,20070504,111.21000
25419,20070507,111.85000
25419,20070508,112.33000
25419,20070509,114.00000
25419,20070510,111.37000
25419,20070511,112.40000
25419,20070514,111.83000
25419,20070515,111.68000
25419,20070516,111.59000
25419,20070517,113.14000
25419,20070518,113.83000
25419,20070521,113.48000
25419,20070522,113.13000
25419,20070523,112.53000
25419,20070524,111.18000
25419,20070525,111.22000
25419,20070529,110.87000
25419,20070530,111.83000
