PERMNO,date,PRC
22779,20080424,9.25000
22779,20080425,9.24000
22779,20080428,9.46000
22779,20080429,10.00000
22779,20080430,9.96000
22779,20080501,10.07000
22779,20080502,10.03000
22779,20080505,9.90000
22779,20080506,10.26000
22779,20080507,9.89000
22779,20080508,9.92000
22779,20080509,9.76000
22779,20080512,9.90000
22779,20080513,9.77000
22779,20080514,9.90000
22779,20080515,10.13000
22779,20080516,10.07000
22779,20080519,10.20000
22779,20080520,9.82000
22779,20080521,9.38000
22779,20080522,9.33000
22779,20080523,9.10000
22779,20080527,9.16000
22779,20080528,9.23000
22779,20080529,9.35000
22779,20080530,9.33000
22779,20080602,9.13000
22779,20080603,9.10000
22779,20080604,9.18000
22779,20080605,9.25000
22779,20080606,8.93000
22779,20080609,8.92000
22779,20080610,9.01000
22779,20080611,8.90000
22779,20080612,8.96000
22779,20080613,9.13000
22779,20080616,9.12000
22779,20080617,8.99000
22779,20080618,8.60000
22779,20080619,8.09000
22779,20080620,7.94000
22779,20080623,7.44000
22779,20080624,7.35000
22779,20080625,7.52000
22779,20080626,7.30000
22779,20080627,7.35000
22779,20080630,7.34000
22779,20080701,7.37000
22779,20080702,7.15000
22779,20080703,7.06000
22779,20080707,7.10000
22779,20080708,7.33000
22779,20080709,7.15000
22779,20080710,6.95000
22779,20080711,6.99000
22779,20080714,6.80000
22779,20080715,6.76000
22779,20080716,7.02000
22779,20080717,7.38000
22779,20080718,7.46000
22779,20080721,7.18000
22779,20080722,7.41000
22779,20080723,7.47000
22779,20080724,7.15000
22779,20080725,7.25000
22779,20080728,7.08000
22779,20080729,7.51000
22779,20080730,7.68000
22779,20080731,8.64000
22779,20080801,8.81000
22779,20080804,9.82000
22779,20080805,9.55000
22779,20080806,9.50000
22779,20080807,9.17000
22779,20080808,9.63000
22779,20080811,10.05000
22779,20080812,10.02000
22779,20080813,9.89000
22779,20080814,10.02000
22779,20080815,10.33000
22779,20080818,9.90000
22779,20080819,9.72000
22779,20080820,9.68000
22779,20080821,9.95000
22779,20080822,9.99000
22779,20080825,9.56000
22779,20080826,9.56000
22779,20080827,9.60000
22779,20080828,9.57000
22779,20080829,9.42000
22779,20080902,9.51000
22779,20080903,9.41000
22779,20080904,9.14000
22779,20080905,9.06000
22779,20080908,9.31000
22779,20080909,8.74000
22779,20080910,8.31000
22779,20080911,8.10000
22779,20080912,8.13000
22779,20080915,7.65000
22779,20080916,7.24000
22779,20080917,6.82000
22779,20080918,7.10000
22779,20080919,7.53000
22779,20080922,7.58000
22779,20080923,7.38000
22779,20080924,7.50000
22779,20080925,7.87000
22779,20080926,7.63000
22779,20080929,6.68000
22779,20080930,7.14000
22779,20081001,7.44000
22779,20081002,6.78000
22779,20081003,6.72000
22779,20081006,6.14000
22779,20081007,5.65000
22779,20081008,5.22000
22779,20081009,4.56000
22779,20081010,4.68000
22779,20081013,5.57000
22779,20081014,5.49000
22779,20081015,5.19000
22779,20081016,5.61000
22779,20081017,5.62000
22779,20081020,6.07000
22779,20081021,5.68000
22779,20081022,5.04000
22779,20081023,5.09000
22779,20081024,5.01000
22779,20081027,5.05000
22779,20081028,5.84000
22779,20081029,5.46000
22779,20081030,5.17000
22779,20081031,5.37000
22779,20081103,5.04000
22779,20081104,5.24000
22779,20081105,4.80000
22779,20081106,4.52000
22779,20081107,4.79000
22779,20081110,4.50000
22779,20081111,4.34000
22779,20081112,3.95000
22779,20081113,4.58000
22779,20081114,4.08000
22779,20081117,3.98000
22779,20081118,3.90000
22779,20081119,3.44000
22779,20081120,3.15000
22779,20081121,3.28000
22779,20081124,3.55000
22779,20081125,3.99000
22779,20081126,4.15000
22779,20081128,4.31000
22779,20081201,4.11000
22779,20081202,4.27000
22779,20081203,4.37000
22779,20081204,4.32000
22779,20081205,4.36000
22779,20081208,4.40000
22779,20081209,4.15000
22779,20081210,4.22000
22779,20081211,4.10000
22779,20081212,4.19000
22779,20081215,4.17000
22779,20081216,4.41000
22779,20081217,4.41000
22779,20081218,4.23000
22779,20081219,4.45000
22779,20081222,4.11000
22779,20081223,4.03000
22779,20081224,3.94000
22779,20081226,4.05000
22779,20081229,4.05000
22779,20081230,4.16000
22779,20081231,4.43000
22779,20090102,4.67000
22779,20090105,4.48000
22779,20090106,4.64000
22779,20090107,4.43000
22779,20090108,4.53000
22779,20090109,4.46000
22779,20090112,4.50000
22779,20090113,4.32000
22779,20090114,4.11000
22779,20090115,4.43000
22779,20090116,4.54000
22779,20090120,4.31000
22779,20090121,4.51000
22779,20090122,4.43000
22779,20090123,4.60000
22779,20090126,4.51000
22779,20090127,4.71000
22779,20090128,4.93000
22779,20090129,4.66000
22779,20090130,4.43000
22779,20090202,4.54000
22779,20090203,4.04000
22779,20090204,3.75000
22779,20090205,3.68000
22779,20090206,3.88000
22779,20090209,4.15000
22779,20090210,3.90000
22779,20090211,3.90000
22779,20090212,3.88000
22779,20090213,3.87000
22779,20090217,3.70000
22779,20090218,3.63000
22779,20090219,3.63000
22779,20090220,3.61000
22779,20090223,3.63000
22779,20090224,3.86000
22779,20090225,3.71000
22779,20090226,3.62000
22779,20090227,3.52000
22779,20090302,3.38000
22779,20090303,3.30000
22779,20090304,3.45000
22779,20090305,3.17000
22779,20090306,3.10000
22779,20090309,3.12000
22779,20090310,3.39000
22779,20090311,3.49000
22779,20090312,3.70000
22779,20090313,3.75000
22779,20090316,3.65000
22779,20090317,3.89000
22779,20090318,4.15000
22779,20090319,4.07000
22779,20090320,3.96000
22779,20090323,4.31000
22779,20090324,4.23000
22779,20090325,4.20000
22779,20090326,4.55000
22779,20090327,4.37000
22779,20090330,4.20000
22779,20090331,4.23000
22779,20090401,4.33000
22779,20090402,4.63000
22779,20090403,4.56000
22779,20090406,4.69000
22779,20090407,4.54000
22779,20090408,4.54000
22779,20090409,4.90000
22779,20090413,4.81000
22779,20090414,4.68000
22779,20090415,4.87000
22779,20090416,5.10000
22779,20090417,5.56000
22779,20090420,5.24000
22779,20090421,5.57000
22779,20090422,5.66000
22779,20090423,5.51000
22779,20090424,5.81000
22779,20090427,5.71000
22779,20090428,5.81000
22779,20090429,5.96000
22779,20090430,5.53000
22779,20090501,5.54000
22779,20090504,5.71000
22779,20090505,5.87000
22779,20090506,6.31000
22779,20090507,6.22000
22779,20090508,6.50000
22779,20090511,6.27000
22779,20090512,6.07000
22779,20090513,5.66000
22779,20090514,5.78000
22779,20090515,5.91000
22779,20090518,6.15000
22779,20090519,6.24000
22779,20090520,6.09000
22779,20090521,5.89000
22779,20090522,5.90000
22779,20090526,5.99000
22779,20090527,5.92000
22779,20090528,6.01000
22779,20090529,6.06000
22779,20090601,6.33000
22779,20090602,6.41000
22779,20090603,6.20000
22779,20090604,6.38000
22779,20090605,6.24000
22779,20090608,6.44000
22779,20090609,6.71000
22779,20090610,6.57000
22779,20090611,6.87000
22779,20090612,6.73000
22779,20090615,6.48000
22779,20090616,6.27000
22779,20090617,6.26000
22779,20090618,6.28000
22779,20090619,6.11000
22779,20090622,6.03000
22779,20090623,6.27000
22779,20090624,6.33000
22779,20090625,6.47000
22779,20090626,6.62000
22779,20090629,6.61000
22779,20090630,6.63000
22779,20090701,6.46000
22779,20090702,6.19000
22779,20090706,6.13000
22779,20090707,6.15000
22779,20090708,6.09000
22779,20090709,6.07000
22779,20090710,6.05000
22779,20090713,6.04000
22779,20090714,6.17000
22779,20090715,6.61000
22779,20090716,6.33000
22779,20090717,6.30000
22779,20090720,6.34000
22779,20090721,6.34000
22779,20090722,6.40000
22779,20090723,6.59000
22779,20090724,6.58000
22779,20090727,6.74000
22779,20090728,6.82000
22779,20090729,6.57000
22779,20090730,7.19000
22779,20090731,7.16000
22779,20090803,7.25000
22779,20090804,7.24000
22779,20090805,7.13000
22779,20090806,7.11000
22779,20090807,7.13000
22779,20090810,7.17000
22779,20090811,7.03000
22779,20090812,7.07000
22779,20090813,7.28000
22779,20090814,7.26000
22779,20090817,7.06000
22779,20090818,7.21000
22779,20090819,7.29000
22779,20090820,7.37000
22779,20090821,7.58000
22779,20090824,7.48000
22779,20090825,7.53000
22779,20090826,7.48000
22779,20090827,7.34000
22779,20090828,7.21000
22779,20090831,7.18000
22779,20090901,7.02000
22779,20090902,7.82000
22779,20090903,7.70000
22779,20090904,7.73000
22779,20090908,7.90000
22779,20090909,7.85000
